manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,price_usd
BMW,645,automatic,other,123000,2005,gasoline,FALSE,gasoline,4.4,coupe,FALSE,owned,rear,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,32,11500
Citroen,Xantia,mechanical,silver,132465,1995,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,1200
Volkswagen,Passat,automatic,silver,194000,2008,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36,6700
Volkswagen,Golf Plus,mechanical,silver,185000,2008,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,87,8000
BMW,X5,automatic,black,234000,2010,diesel,FALSE,diesel,3,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,151,20000
Fiat,Brava,mechanical,grey,190000,1995,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1700
Volvo,940,mechanical,black,390000,1996,diesel,FALSE,diesel,2.4,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,151,2800
Renault,Megane,mechanical,white,130000,2009,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,230,6100
Москвич,2140,mechanical,yellow,80000,1981,gasoline,FALSE,gasoline,1.3,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,300
Rover,200-Series,mechanical,silver,325000,1999,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,1450
Volkswagen,Passat,mechanical,white,350000,1998,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123,3499
BMW,730,automatic,blue,400000,2000,diesel,FALSE,diesel,3,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,146,5600
Mercedes-Benz,C200,automatic,black,141250,2007,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,88,9100
Toyota,Venza,mechanical,grey,209215,2009,gas,TRUE,gasoline,3.5,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,195,15100
Citroen,Xantia,mechanical,blue,420000,1999,diesel,FALSE,diesel,2,universal,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,70,1400
Audi,Q7,automatic,black,209000,2007,gasoline,FALSE,gasoline,4.2,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,10500
Volkswagen,T5 Multivan,mechanical,silver,351000,2007,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,139,14500
Volvo,S40,automatic,silver,300000,1999,gasoline,FALSE,gasoline,1.9,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,90,1100
Renault,Scenic,mechanical,green,350000,1998,gasoline,FALSE,gasoline,1.4,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1500
Ford,Transit,mechanical,yellow,666000,1994,gas,TRUE,gasoline,2,minibus,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,555
Ford,Focus,mechanical,silver,200000,2005,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2800
Opel,Vectra,automatic,red,218000,1999,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,81,2400
Toyota,Auris,mechanical,silver,195000,2008,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,126,6700
Volkswagen,Polo,mechanical,black,136900,2010,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,178,6300
Skoda,Octavia,mechanical,silver,105000,2012,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,11,8650
Peugeot,5008,mechanical,grey,160000,2015,diesel,FALSE,diesel,1.6,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,62,13150
Peugeot,308,automatic,white,170000,2011,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,7200
Volkswagen,Golf,automatic,blue,320000,1998,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,71,1900
Nissan,Sunny,mechanical,grey,296000,1995,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105,1250
Opel,Vectra,mechanical,blue,150000,1998,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,2700
Citroen,C4 Picasso,automatic,black,230000,2010,diesel,FALSE,diesel,1.6,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,67,7500
BMW,318,mechanical,black,300000,2007,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,87,8200
Mazda,CX-5,automatic,black,109000,2014,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,19000
BMW,640,automatic,brown,64800,2013,gasoline,FALSE,gasoline,3,coupe,FALSE,owned,rear,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,26900
Peugeot,Partner,mechanical,white,237000,2013,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,7000
Chrysler,Sebring,automatic,grey,150000,2007,gas,TRUE,gasoline,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,144,5650
Honda,Prelude,mechanical,other,115000,1980,gasoline,FALSE,gasoline,1.6,coupe,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,73,4994
Ford,Escort,mechanical,blue,300000,1997,diesel,FALSE,diesel,1.8,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,1100
Mazda,5,automatic,black,242206,2008,gasoline,FALSE,gasoline,2.3,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,58,6700
Audi,A4,automatic,silver,292000,2009,gasoline,FALSE,gasoline,2,universal,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,43,10500
Kia,Rio,mechanical,grey,135000,2010,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,5200
Volvo,V60,mechanical,black,110000,2015,diesel,FALSE,diesel,1.6,universal,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19,14900
Renault,Laguna,mechanical,red,330000,2001,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,3000
BMW,525,mechanical,silver,4000,2000,diesel,FALSE,diesel,2.5,universal,FALSE,owned,rear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,4500
Kia,Cee'd,mechanical,silver,270000,2007,diesel,FALSE,diesel,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,64,5650
Mitsubishi,ASX,mechanical,black,100000,2012,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,47,12250
Ford,C-Max,mechanical,black,202000,2008,gasoline,FALSE,gasoline,1.8,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,36,6900
BMW,316,automatic,blue,209000,1997,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,rear,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,3500
Volkswagen,Golf,mechanical,blue,141000,1996,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,368,2850
Hyundai,ix35,mechanical,red,190000,2010,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,55,11900
Toyota,Starlet,mechanical,red,200000,1997,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,850
Lancia,Delta,mechanical,black,200000,2009,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,89,8000
Mercedes-Benz,Sprinter,mechanical,green,452000,2002,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,32,12950
Audi,80,mechanical,grey,217000,1993,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,181,2500
Peugeot,307,mechanical,green,199000,2006,diesel,FALSE,diesel,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,15,4650
Honda,Civic,automatic,grey,175100,2008,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,145,7199
Volkswagen,Golf Plus,automatic,blue,200000,2009,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,39,6800
Nissan,Maxima,automatic,other,301752,2007,gas,TRUE,gasoline,3.5,sedan,FALSE,owned,front,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,89,7500
BMW,320,mechanical,blue,482000,1993,gasoline,FALSE,gasoline,2,coupe,FALSE,owned,rear,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,62,3000
Opel,Zafira,mechanical,black,259000,2002,diesel,FALSE,diesel,2.2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,149,3700
Skoda,Fabia,mechanical,silver,130000,2012,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,72,6200
Opel,Vectra,automatic,grey,350000,2003,gasoline,FALSE,gasoline,2.2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,3900
Skoda,Kodiaq,automatic,brown,0,2019,gasoline,FALSE,gasoline,1.4,suv,TRUE,new,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,32942.24
Mazda,626,mechanical,green,400000,1997,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,410,2500
Mercedes-Benz,ML320,automatic,other,410383,2002,gasoline,FALSE,gasoline,3.2,universal,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,80,5500
Mercedes-Benz,GL400,automatic,grey,87000,2014,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,141,42000
Mercedes-Benz,E200,mechanical,grey,300000,1986,gas,TRUE,gasoline,2,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,214,750
Citroen,Xantia,mechanical,silver,440000,2000,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,2300
Daewoo,Lanos,mechanical,red,276000,1998,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,500
Citroen,C2,mechanical,silver,215000,2007,diesel,FALSE,diesel,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,3850
Opel,Signum,automatic,other,235000,2003,diesel,FALSE,diesel,2.2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,189,4800
Suzuki,Grand Vitara,automatic,white,109000,2011,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,5,12900
BMW,X5,automatic,blue,405000,2001,diesel,FALSE,diesel,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,293,8500
BMW,520,mechanical,red,300000,1986,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123,1500
Fiat,Doblo,mechanical,white,115000,2014,diesel,FALSE,diesel,1.3,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,49,11800
Volkswagen,Tiguan,mechanical,brown,11000,2018,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,56,20700
Audi,100,mechanical,red,25000,1984,gas,TRUE,gasoline,1.8,universal,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41,550
Audi,A6,automatic,white,400000,1994,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,36,2600
Volkswagen,Touran,automatic,silver,204000,2013,diesel,FALSE,diesel,1.6,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16,13100
Opel,Zafira,automatic,black,220000,2003,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,4700
BMW,523,automatic,black,163000,2010,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,30,14500
Subaru,Outback,mechanical,other,200000,2004,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,91,7200
Opel,Astra,mechanical,red,343000,1993,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,800
Volkswagen,Passat,mechanical,green,337500,1997,gas,TRUE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,65,3350
Audi,A8,automatic,black,274000,2006,gasoline,FALSE,gasoline,4.2,sedan,FALSE,owned,all,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,67,10000
Opel,Astra,mechanical,blue,500000,1991,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,550
Seat,Alhambra,mechanical,green,385000,1998,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,62,5000
Chrysler,PT Cruiser,mechanical,red,251000,2006,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,4800
Mercedes-Benz,E250,mechanical,blue,287000,1993,diesel,FALSE,diesel,2.5,universal,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,107,5000
ГАЗ,31029,mechanical,grey,121000,1995,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105,405
Opel,Corsa,mechanical,green,550000,1991,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,888
Mazda,3,automatic,other,165000,2010,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,173,7700
Toyota,Corolla,mechanical,silver,190000,2000,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2350
Mercedes-Benz,ML350,automatic,black,236000,2010,diesel,FALSE,diesel,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,18400
Opel,Omega,automatic,silver,330000,2002,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,front,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,150,3300
Volkswagen,Jetta,automatic,grey,70000,2014,hybrid-petrol,FALSE,gasoline,1.4,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,13800
Ford,S-Max,mechanical,silver,150000,2006,diesel,FALSE,diesel,1.8,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19,8300
Citroen,C5,mechanical,silver,250000,2006,diesel,FALSE,diesel,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,59,5690
BMW,340,mechanical,blue,280000,1989,gasoline,FALSE,gasoline,4,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,5900
Dodge,Stratus,automatic,other,296531,2002,gasoline,FALSE,gasoline,2.7,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,3000
Citroen,Xantia,mechanical,silver,410000,1998,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,emergency,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,1000
Mitsubishi,Carisma,mechanical,black,498000,1996,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,58,1000
Skoda,Rapid,mechanical,blue,0,2019,gasoline,FALSE,gasoline,1.6,sedan,TRUE,new,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,15129.47
Volkswagen,Passat CC,automatic,brown,177000,2009,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,64,9800
BMW,525,automatic,violet,450000,1994,diesel,FALSE,diesel,2.5,universal,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,117,1800
Renault,Clio,mechanical,white,135000,2009,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,4600
Volkswagen,Passat,automatic,black,108000,2014,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,134,13200
Volkswagen,T4,mechanical,white,450000,1998,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,15,8500
Peugeot,406,mechanical,green,264800,1997,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,103,2000
Citroen,Xsara Picasso,mechanical,white,366666,2001,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,79,3700
Kia,Shuma,mechanical,blue,230000,1998,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69,1500
Mercedes-Benz,S420,automatic,grey,267000,1995,gasoline,FALSE,gasoline,4.2,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17,2500
Toyota,RAV4,mechanical,black,234000,2006,diesel,FALSE,diesel,2.2,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,73,8200
Mercedes-Benz,E280,automatic,blue,300000,2000,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,57,3950
Mercedes-Benz,Sprinter,mechanical,white,451000,2007,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,201,15800
Opel,Omega,mechanical,grey,356988,1987,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,537,200
Audi,A6,mechanical,silver,276000,2007,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,89,8000
BMW,X6,automatic,black,202000,2009,diesel,FALSE,diesel,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,71,19500
Kia,Cee'd,mechanical,white,185000,2009,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,57,6500
Volkswagen,Passat,mechanical,black,300000,1997,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31,3200
Renault,Megane Scenic,mechanical,green,335000,1998,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1450
Ford,Transit,mechanical,white,130000,1991,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,2400
Volkswagen,Passat,automatic,white,166000,2014,diesel,FALSE,diesel,2,universal,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,94,21000
Chevrolet,Spark,mechanical,blue,110000,2011,gasoline,FALSE,gasoline,1,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,83,4740
Audi,A5,automatic,violet,140000,2009,gasoline,FALSE,gasoline,2,liftback,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,12000
Chevrolet,Spark,mechanical,brown,101560,2011,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,65,6500
